primary_key,codes,work_load,year,work_uta
32334,,Produtor,1999,6
32335,,Cônjuge,1999,4
32336,,Outros membros da família,1999,1
32337,,Mão-de-obra agrícola não familiar,1999,13
32338,,Permanente,1999,9
32339,,Eventual,1999,4
32340,,Mão-de-obra não contratada pelo produtor,1999,0
32341,170111609,Mão-de-obra agrícola total,1989,28
32342,170111609,Mão-de-obra agrícola total,2019,4
32343,170111609,Mão-de-obra agrícola total,2009,1
32344,170111609,Mão-de-obra agrícola total,1999,17
32345,,Mão-de-obra agrícola familiar,1999,15
32346,,Produtor,1999,10
32347,,Cônjuge,1999,5
32348,,Outros membros da família,1999,1
32349,,Mão-de-obra agrícola não familiar,1999,2
32350,,Permanente,1999,0
32351,,Eventual,1999,2
32352,,Mão-de-obra não contratada pelo produtor,1999,0
32353,170111610,Mão-de-obra agrícola total,1989,101
32354,170111610,Mão-de-obra agrícola total,2019,21
32355,170111610,Mão-de-obra agrícola total,2009,14
32356,170111610,Mão-de-obra agrícola total,1999,46
32357,,Mão-de-obra agrícola familiar,1999,35
32358,,Produtor,1999,20
32359,,Cônjuge,1999,10
32360,,Outros membros da família,1999,6
32361,,Mão-de-obra agrícola não familiar,1999,11
32362,,Permanente,1999,9
32363,,Eventual,1999,2
32364,,Mão-de-obra não contratada pelo produtor,1999,0
32365,1701110,Mão-de-obra agrícola total,1989,142
32366,1701110,Mão-de-obra agrícola total,2019,20
32367,1701110,Mão-de-obra agrícola total,2009,23
32368,1701110,Mão-de-obra agrícola total,1999,47
32369,,Mão-de-obra agrícola familiar,1999,25
32370,,Produtor,1999,16
32371,,Cônjuge,1999,7
32372,,Outros membros da família,1999,2
32373,,Mão-de-obra agrícola não familiar,1999,23
32374,,Permanente,1999,22
32375,,Eventual,1999,1
32376,,Mão-de-obra não contratada pelo produtor,1999,0
32377,170111002,Mão-de-obra agrícola total,1989,50
32378,170111002,Mão-de-obra agrícola total,2019,4
32379,170111002,Mão-de-obra agrícola total,2009,4
32380,170111002,Mão-de-obra agrícola total,1999,19
32381,,Mão-de-obra agrícola familiar,1999,11
32382,,Produtor,1999,7
32383,,Cônjuge,1999,4
32384,,Outros membros da família,1999,1
32385,,Mão-de-obra agrícola não familiar,1999,8
32386,,Permanente,1999,8
32387,,Eventual,1999,0
32388,,Mão-de-obra não contratada pelo produtor,1999,0
32389,170111009,Mão-de-obra agrícola total,1989,
32390,170111009,Mão-de-obra agrícola total,2019,1
32391,170111009,Mão-de-obra agrícola total,2009,4
32392,170111009,Mão-de-obra agrícola total,1999,5
32393,,Mão-de-obra agrícola familiar,1999,5
32394,,Produtor,1999,4
32395,,Cônjuge,1999,1
32396,,Outros membros da família,1999,0
32397,,Mão-de-obra agrícola não familiar,1999,0
32398,,Permanente,1999,0
32399,,Eventual,1999,0
32400,,Mão-de-obra não contratada pelo produtor,1999,0
32401,170111012,Mão-de-obra agrícola total,1989,
32402,170111012,Mão-de-obra agrícola total,2019,1
32403,170111012,Mão-de-obra agrícola total,2009,2
32404,170111012,Mão-de-obra agrícola total,1999,
32405,,Mão-de-obra agrícola familiar,1999,
32406,,Produtor,1999,
32407,,Cônjuge,1999,
32408,,Outros membros da família,1999,
32409,,Mão-de-obra agrícola não familiar,1999,
32410,,Permanente,1999,
32411,,Eventual,1999,
32412,,Mão-de-obra não contratada pelo produtor,1999,
32413,170111013,Mão-de-obra agrícola total,1989,32
32414,170111013,Mão-de-obra agrícola total,2019,1
32415,170111013,Mão-de-obra agrícola total,2009,
32416,170111013,Mão-de-obra agrícola total,1999,7
32417,,Mão-de-obra agrícola familiar,1999,3
32418,,Produtor,1999,2
32419,,Cônjuge,1999,1
32420,,Outros membros da família,1999,x
32421,,Mão-de-obra agrícola não familiar,1999,4
32422,,Permanente,1999,4
32423,,Eventual,1999,0
32424,,Mão-de-obra não contratada pelo produtor,1999,0
32425,170111014,Mão-de-obra agrícola total,1989,60
32426,170111014,Mão-de-obra agrícola total,2019,13
32427,170111014,Mão-de-obra agrícola total,2009,12
32428,170111014,Mão-de-obra agrícola total,1999,17
32429,,Mão-de-obra agrícola familiar,1999,6
32430,,Produtor,1999,4
32431,,Cônjuge,1999,2
32432,,Outros membros da família,1999,1
32433,,Mão-de-obra agrícola não familiar,1999,11
32434,,Permanente,1999,10
32435,,Eventual,1999,1
32436,,Mão-de-obra não contratada pelo produtor,1999,0
32437,1701508,Mão-de-obra agrícola total,1989,6120
32438,1701508,Mão-de-obra agrícola total,2019,2073
32439,1701508,Mão-de-obra agrícola total,2009,2671
32440,1701508,Mão-de-obra agrícola total,1999,3880
32441,,Mão-de-obra agrícola familiar,1999,2413
32442,,Produtor,1999,1357
32443,,Cônjuge,1999,761
32444,,Outros membros da família,1999,295
32445,,Mão-de-obra agrícola não familiar,1999,1467
32446,,Permanente,1999,764
32447,,Eventual,1999,676
32448,,Mão-de-obra não contratada pelo produtor,1999,27
32449,170150802,Mão-de-obra agrícola total,1989,1418
32450,170150802,Mão-de-obra agrícola total,2019,510
32451,170150802,Mão-de-obra agrícola total,2009,684
32452,170150802,Mão-de-obra agrícola total,1999,971
32453,,Mão-de-obra agrícola familiar,1999,560
32454,,Produtor,1999,329
32455,,Cônjuge,1999,162
32456,,Outros membros da família,1999,69
32457,,Mão-de-obra agrícola não familiar,1999,412
32458,,Permanente,1999,182
32459,,Eventual,1999,223
32460,,Mão-de-obra não contratada pelo produtor,1999,6
32461,170150803,Mão-de-obra agrícola total,1989,1791
32462,170150803,Mão-de-obra agrícola total,2019,349
32463,170150803,Mão-de-obra agrícola total,2009,418
32464,170150803,Mão-de-obra agrícola total,1999,1005
32465,,Mão-de-obra agrícola familiar,1999,719
32466,,Produtor,1999,381
32467,,Cônjuge,1999,261
32468,,Outros membros da família,1999,76
32469,,Mão-de-obra agrícola não familiar,1999,287
32470,,Permanente,1999,180
32471,,Eventual,1999,99
32472,,Mão-de-obra não contratada pelo produtor,1999,8
32473,170150804,Mão-de-obra agrícola total,1989,671
32474,170150804,Mão-de-obra agrícola total,2019,177
32475,170150804,Mão-de-obra agrícola total,2009,183
32476,170150804,Mão-de-obra agrícola total,1999,451
32477,,Mão-de-obra agrícola familiar,1999,282
32478,,Produtor,1999,175
32479,,Cônjuge,1999,74
32480,,Outros membros da família,1999,33
32481,,Mão-de-obra agrícola não familiar,1999,169
32482,,Permanente,1999,119
32483,,Eventual,1999,48
32484,,Mão-de-obra não contratada pelo produtor,1999,2
32485,170150806,Mão-de-obra agrícola total,1989,2240
32486,170150806,Mão-de-obra agrícola total,2019,1037
32487,170150806,Mão-de-obra agrícola total,2009,1386
32488,170150806,Mão-de-obra agrícola total,1999,1452
32489,,Mão-de-obra agrícola familiar,1999,853
32490,,Produtor,1999,472
32491,,Cônjuge,1999,265
32492,,Outros membros da família,1999,117
32493,,Mão-de-obra agrícola não familiar,1999,600
32494,,Permanente,1999,283
32495,,Eventual,1999,307
32496,,Mão-de-obra não contratada pelo produtor,1999,10
32497,1701510,Mão-de-obra agrícola total,1989,196
32498,1701510,Mão-de-obra agrícola total,2019,45
32499,1701510,Mão-de-obra agrícola total,2009,46
32500,1701510,Mão-de-obra agrícola total,1999,120
32501,,Mão-de-obra agrícola familiar,1999,98
32502,,Produtor,1999,52
32503,,Cônjuge,1999,26
32504,,Outros membros da família,1999,20
32505,,Mão-de-obra agrícola não familiar,1999,22
32506,,Permanente,1999,20
32507,,Eventual,1999,2
32508,,Mão-de-obra não contratada pelo produtor,1999,0
32509,170151002,Mão-de-obra agrícola total,1989,60
32510,170151002,Mão-de-obra agrícola total,2019,17
32511,170151002,Mão-de-obra agrícola total,2009,10
32512,170151002,Mão-de-obra agrícola total,1999,24
32513,,Mão-de-obra agrícola familiar,1999,21
32514,,Produtor,1999,11
32515,,Cônjuge,1999,4
32516,,Outros membros da família,1999,6
32517,,Mão-de-obra agrícola não familiar,1999,2
32518,,Permanente,1999,2
32519,,Eventual,1999,0
32520,,Mão-de-obra não contratada pelo produtor,1999,0
32521,170151005,Mão-de-obra agrícola total,1989,13
32522,170151005,Mão-de-obra agrícola total,2019,7
32523,170151005,Mão-de-obra agrícola total,2009,3
32524,170151005,Mão-de-obra agrícola total,1999,6
32525,,Mão-de-obra agrícola familiar,1999,5
32526,,Produtor,1999,3
32527,,Cônjuge,1999,1
32528,,Outros membros da família,1999,1
32529,,Mão-de-obra agrícola não familiar,1999,1
32530,,Permanente,1999,1
32531,,Eventual,1999,0
32532,,Mão-de-obra não contratada pelo produtor,1999,0
32533,170151006,Mão-de-obra agrícola total,1989,
32534,170151006,Mão-de-obra agrícola total,2019,10
32535,170151006,Mão-de-obra agrícola total,2009,21
32536,170151006,Mão-de-obra agrícola total,1999,44
32537,,Mão-de-obra agrícola familiar,1999,41
32538,,Produtor,1999,21
32539,,Cônjuge,1999,12
32540,,Outros membros da família,1999,8
32541,,Mão-de-obra agrícola não familiar,1999,3
32542,,Permanente,1999,2
32543,,Eventual,1999,1
32544,,Mão-de-obra não contratada pelo produtor,1999,0
32545,170151007,Mão-de-obra agrícola total,1989,123
32546,170151007,Mão-de-obra agrícola total,2019,11
32547,170151007,Mão-de-obra agrícola total,2009,12
32548,170151007,Mão-de-obra agrícola total,1999,46
32549,,Mão-de-obra agrícola familiar,1999,30
32550,,Produtor,1999,17
32551,,Cônjuge,1999,8
32552,,Outros membros da família,1999,5
32553,,Mão-de-obra agrícola não familiar,1999,16
32554,,Permanente,1999,15
32555,,Eventual,1999,1
32556,,Mão-de-obra não contratada pelo produtor,1999,0
32557,1701511,Mão-de-obra agrícola total,1989,630
32558,1701511,Mão-de-obra agrícola total,2019,206
32559,1701511,Mão-de-obra agrícola total,2009,259
32560,1701511,Mão-de-obra agrícola total,1999,435
32561,,Mão-de-obra agrícola familiar,1999,386
32562,,Produtor,1999,218
32563,,Cônjuge,1999,133
32564,,Outros membros da família,1999,35
32565,,Mão-de-obra agrícola não familiar,1999,50
32566,,Permanente,1999,43
32567,,Eventual,1999,5
32568,,Mão-de-obra não contratada pelo produtor,1999,1
32569,170151103,Mão-de-obra agrícola total,1989,
32570,170151103,Mão-de-obra agrícola total,2019,1
32571,170151103,Mão-de-obra agrícola total,2009,1
32572,170151103,Mão-de-obra agrícola total,1999,3
32573,,Mão-de-obra agrícola familiar,1999,2
32574,,Produtor,1999,2
32575,,Cônjuge,1999,x
32576,,Outros membros da família,1999,x
32577,,Mão-de-obra agrícola não familiar,1999,1
32578,,Permanente,1999,1
32579,,Eventual,1999,0
32580,,Mão-de-obra não contratada pelo produtor,1999,0
32581,170151101,Mão-de-obra agrícola total,1989,628
32582,170151101,Mão-de-obra agrícola total,2019,202
32583,170151101,Mão-de-obra agrícola total,2009,258
32584,170151101,Mão-de-obra agrícola total,1999,432
32585,,Mão-de-obra agrícola familiar,1999,383
32586,,Produtor,1999,215
32587,,Cônjuge,1999,133
32588,,Outros membros da família,1999,35
32589,,Mão-de-obra agrícola não familiar,1999,49
32590,,Permanente,1999,42
32591,,Eventual,1999,5
32592,,Mão-de-obra não contratada pelo produtor,1999,1
32593,170151102,Mão-de-obra agrícola total,1989,1
32594,170151102,Mão-de-obra agrícola total,2019,2
32595,170151102,Mão-de-obra agrícola total,2009,
32596,170151102,Mão-de-obra agrícola total,1999,1
32597,,Mão-de-obra agrícola familiar,1999,1
32598,,Produtor,1999,1
32599,,Cônjuge,1999,0
32600,,Outros membros da família,1999,0
32601,,Mão-de-obra agrícola não familiar,1999,0
32602,,Permanente,1999,0
32603,,Eventual,1999,0
32604,,Mão-de-obra não contratada pelo produtor,1999,0
32605,1701512,Mão-de-obra agrícola total,1989,1965
32606,1701512,Mão-de-obra agrícola total,2019,407
32607,1701512,Mão-de-obra agrícola total,2009,539
32608,1701512,Mão-de-obra agrícola total,1999,806
32609,,Mão-de-obra agrícola familiar,1999,528
32610,,Produtor,1999,291
32611,,Cônjuge,1999,170
32612,,Outros membros da família,1999,67
32613,,Mão-de-obra agrícola não familiar,1999,278
32614,,Permanente,1999,198
32615,,Eventual,1999,78
32616,,Mão-de-obra não contratada pelo produtor,1999,2
32617,170151207,Mão-de-obra agrícola total,1989,564
32618,170151207,Mão-de-obra agrícola total,2019,77
32619,170151207,Mão-de-obra agrícola total,2009,108
32620,170151207,Mão-de-obra agrícola total,1999,297
32621,,Mão-de-obra agrícola familiar,1999,207
32622,,Produtor,1999,109
32623,,Cônjuge,1999,79
32624,,Outros membros da família,1999,19
32625,,Mão-de-obra agrícola não familiar,1999,90
32626,,Permanente,1999,53
32627,,Eventual,1999,37
32628,,Mão-de-obra não contratada pelo produtor,1999,0
32629,170151208,Mão-de-obra agrícola total,1989,386
32630,170151208,Mão-de-obra agrícola total,2019,13
32631,170151208,Mão-de-obra agrícola total,2009,54
32632,170151208,Mão-de-obra agrícola total,1999,104
32633,,Mão-de-obra agrícola familiar,1999,86
32634,,Produtor,1999,44
32635,,Cônjuge,1999,34
32636,,Outros membros da família,1999,8
32637,,Mão-de-obra agrícola não familiar,1999,19
32638,,Permanente,1999,17
32639,,Eventual,1999,2
32640,,Mão-de-obra não contratada pelo produtor,1999,0
32641,170151205,Mão-de-obra agrícola total,1989,205
32642,170151205,Mão-de-obra agrícola total,2019,7
32643,170151205,Mão-de-obra agrícola total,2009,39
32644,170151205,Mão-de-obra agrícola total,1999,62
32645,,Mão-de-obra agrícola familiar,1999,42
32646,,Produtor,1999,24
32647,,Cônjuge,1999,8
32648,,Outros membros da família,1999,10
32649,,Mão-de-obra agrícola não familiar,1999,20
32650,,Permanente,1999,9
32651,,Eventual,1999,11
32652,,Mão-de-obra não contratada pelo produtor,1999,0
32653,170151209,Mão-de-obra agrícola total,1989,540
32654,170151209,Mão-de-obra agrícola total,2019,238
32655,170151209,Mão-de-obra agrícola total,2009,273
32656,170151209,Mão-de-obra agrícola total,1999,229
32657,,Mão-de-obra agrícola familiar,1999,135
32658,,Produtor,1999,78
32659,,Cônjuge,1999,34
32660,,Outros membros da família,1999,23
32661,,Mão-de-obra agrícola não familiar,1999,94
32662,,Permanente,1999,73
32663,,Eventual,1999,20
32664,,Mão-de-obra não contratada pelo produtor,1999,1
32665,170151210,Mão-de-obra agrícola total,1989,270
32666,170151210,Mão-de-obra agrícola total,2019,72
32667,170151210,Mão-de-obra agrícola total,2009,65
32668,170151210,Mão-de-obra agrícola total,1999,113
32669,,Mão-de-obra agrícola familiar,1999,58
32670,,Produtor,1999,37
32671,,Cônjuge,1999,15
32672,,Outros membros da família,1999,6
32673,,Mão-de-obra agrícola não familiar,1999,56
32674,,Permanente,1999,46
32675,,Eventual,1999,9
32676,,Mão-de-obra não contratada pelo produtor,1999,1
32677,1701111,Mão-de-obra agrícola total,1989,3155
32678,1701111,Mão-de-obra agrícola total,2019,902
32679,1701111,Mão-de-obra agrícola total,2009,1081
32680,1701111,Mão-de-obra agrícola total,1999,2189
32681,,Mão-de-obra agrícola familiar,1999,1707
32682,,Produtor,1999,996
32683,,Cônjuge,1999,491
32684,,Outros membros da família,1999,220
32685,,Mão-de-obra agrícola não familiar,1999,482
32686,,Permanente,1999,385
32687,,Eventual,1999,95
32688,,Mão-de-obra não contratada pelo produtor,1999,3
32689,170111102,Mão-de-obra agrícola total,1989,115
32690,170111102,Mão-de-obra agrícola total,2019,102
32691,170111102,Mão-de-obra agrícola total,2009,29
32692,170111102,Mão-de-obra agrícola total,1999,104
32693,,Mão-de-obra agrícola familiar,1999,51
32694,,Produtor,1999,30
32695,,Cônjuge,1999,12
32696,,Outros membros da família,1999,9
32697,,Mão-de-obra agrícola não familiar,1999,53
32698,,Permanente,1999,52
32699,,Eventual,1999,0
32700,,Mão-de-obra não contratada pelo produtor,1999,0
32701,170111115,Mão-de-obra agrícola total,1989,
32702,170111115,Mão-de-obra agrícola total,2019,2
32703,170111115,Mão-de-obra agrícola total,2009,1
32704,170111115,Mão-de-obra agrícola total,1999,2
32705,,Mão-de-obra agrícola familiar,1999,2
32706,,Produtor,1999,1
32707,,Cônjuge,1999,1
32708,,Outros membros da família,1999,0
32709,,Mão-de-obra agrícola não familiar,1999,0
32710,,Permanente,1999,0
32711,,Eventual,1999,0
32712,,Mão-de-obra não contratada pelo produtor,1999,0
32713,170111105,Mão-de-obra agrícola total,1989,296
32714,170111105,Mão-de-obra agrícola total,2019,59
32715,170111105,Mão-de-obra agrícola total,2009,71
32716,170111105,Mão-de-obra agrícola total,1999,186
32717,,Mão-de-obra agrícola familiar,1999,143
32718,,Produtor,1999,98
32719,,Cônjuge,1999,31
32720,,Outros membros da família,1999,14
32721,,Mão-de-obra agrícola não familiar,1999,44
32722,,Permanente,1999,37
32723,,Eventual,1999,6
32724,,Mão-de-obra não contratada pelo produtor,1999,0
32725,170111108,Mão-de-obra agrícola total,1989,42
32726,170111108,Mão-de-obra agrícola total,2019,18
32727,170111108,Mão-de-obra agrícola total,2009,19
32728,170111108,Mão-de-obra agrícola total,1999,39
32729,,Mão-de-obra agrícola familiar,1999,28
32730,,Produtor,1999,20
32731,,Cônjuge,1999,5
32732,,Outros membros da família,1999,3
32733,,Mão-de-obra agrícola não familiar,1999,11
32734,,Permanente,1999,10
32735,,Eventual,1999,2
32736,,Mão-de-obra não contratada pelo produtor,1999,0
32737,170111122,Mão-de-obra agrícola total,1989,
32738,170111122,Mão-de-obra agrícola total,2019,1
32739,170111122,Mão-de-obra agrícola total,2009,3
32740,170111122,Mão-de-obra agrícola total,1999,
32741,,Mão-de-obra agrícola familiar,1999,
32742,,Produtor,1999,
32743,,Cônjuge,1999,
32744,,Outros membros da família,1999,
32745,,Mão-de-obra agrícola não familiar,1999,
32746,,Permanente,1999,
32747,,Eventual,1999,
32748,,Mão-de-obra não contratada pelo produtor,1999,
32749,170111123,Mão-de-obra agrícola total,1989,996
